1.439492767540207296e+02,1.534959097863096247e+02,1.649447043626853429e+02,1.808282770128884636e+02,2.045815210223693725e+02,2.473242098406272191e+02,3.843419698680718284e+02
1.439492767540207296e+02,1.538280295267663575e+02,1.658367352554233776e+02,1.826896404423679598e+02,2.085074009062967946e+02,2.576093496224646628e+02,4.769123926543283574e+02
1.439492767540207296e+02,1.541687555775735063e+02,1.667621966789415922e+02,1.846569466860052842e+02,2.128115396725165454e+02,2.700105932663191766e+02,6.876554204613381671e+02
