5.802546961249903656e-01,5.876302442492961076e-01,5.767049400164834250e-01,5.840393905515007811e-01,6.041297379286250102e-01,6.662831219980239750e-01,9.099561400683727763e-01
5.803453937370504079e-01,5.845577535378463363e-01,5.672176836054335647e-01,5.691827419613169070e-01,5.979767148540167110e-01,6.729269170934969457e-01,1.089149671968642430e+00
5.802653843556018209e-01,5.757790592123459561e-01,5.642884698371661845e-01,5.819998436778669459e-01,6.153416178178423568e-01,6.985397388751758418e-01,1.531497669240586390e+00
