9.932460447149167315e-01,3.435845507433764823e+01,6.789750598720256392e+01,1.023658200977468056e+02,1.386406751285770156e+02,1.783131535084274901e+02,2.269566032399348217e+02
9.933239728218794529e-01,3.545579176645436092e+01,7.007600928322507627e+01,1.057124037368680547e+02,1.433334873763011501e+02,1.848721141232571483e+02,2.387063294908535624e+02
9.934622131874298878e-01,3.657243732742136189e+01,7.229646058607738723e+01,1.091330857716355354e+02,1.481712105303520559e+02,1.917793881982662185e+02,2.549206984996824019e+02
