-3.357233367610051335e-05,-4.680719706174547023e-01,-9.522074531251421003e-01,-1.450970955538807727e+00,-1.951912094332906467e+00,-2.448816997847124810e+00,-2.938745458137156596e+00
-5.955500679462031498e-05,-4.811730304067334818e-01,-9.811927651018965690e-01,-1.485725234832395270e+00,-1.993591880952508388e+00,-2.518207075960746888e+00,-3.093580878636486897e+00
